complaint_nbr,offense_code,offense_seq_nbr,case_related,offense_comments,row_revision,offense_prefix,offense_date,guideline_penalty,creation_user_code,creation_datetime,update_user_code,update_datetime
1600,8000,1,Y,MISDEAMEANOR,,,,,,,,
1601,8000,1,Y,MISDEAMEANOR,,,,,,,,
1605,5100,1,Y,MISDEAMEANOR,,,,,,,,
1607,8000,1,Y,FELONY,,,,,,,,
1610,3500,1,Y,MISDEAMEANOR,,,,,,,,
1611,8000,1,Y,MISDEAMEANOR,,,,,,,,
1613,5100,1,Y,FELONY,,,,,,,,
1614,2300,1,Y,FELONY,,,,,,,,
1615,3609,1,Y,MISDEAMEANOR,,,,,,,,
1616,3600,1,Y,FELONY,,,,,,,,
1617,3600,1,Y,MISDEAMEANOR,,,,,,,,
1618,2300,1,Y,FELONY,,,,,,,,
1620,2600,1,Y,FELONY,,,,,,,,
1621,3600,1,Y,MISDEAMEANOR,,,,,,,,
1622,2300,1,Y,,,,,,,,,
1623,3500,1,Y,FELONY,,,,,,,,
1624,2600,1,Y,MISDEAMEANOR,,,,,,,,
1625,8000,1,Y,MISDEAMEANOR,,,,,,,,
1626,8000,1,Y,MISDEAMEANOR,,,,,,,,
1627,4004,1,Y,MISDEAMEANOR,,,,,,,,
1628,3500,1,Y,MISDEAMEANOR,,,,,,,,
1631,3500,1,Y,MISDEAMEANOR,,,,,,,,
1637,2600,1,Y,MISDEAMEANOR,,,,,,,,
1639,2300,1,Y,MISDEAMEANOR,,,,,,,,
1640,3500,1,Y,FELONY,,,,,,,,
1642,0900,1,Y,FELONY,,,,,,,,
1643,8000,1,Y,MISDEAMEANOR,,,,,,,,
1644,2300,1,Y,FELONY,,,,,,,,
1645,1300,1,Y,MISDEAMEANOR,,,,,,,,
1646,8000,1,Y,MISDEAMEANOR,,,,,,,,
1647,3500,1,Y,MISDEAMEANOR,,,,,,,,
1649,2400,1,Y,FELONY,,,,,,,,
1650,3500,1,Y,MISDEAMEANOR,,,,,,,,
1651,3500,1,Y,MISDEAMEANOR,,,,,,,,
1652,2300,1,Y,FELONY,,,,,,,,
1654,3500,1,Y,MISDEAMEANOR,,,,,,,,
1655,3500,1,Y,MISDEAMEANOR,,,,,,,,
1656,0900,1,Y,FELONY,,,,,,,,
1657,3600,1,Y,FELONY,,,,,,,,
1658,0900,1,Y,FELONY,,,,,,,,
1659,2600,1,Y,MISDEAMEANOR,,,,,,,,
1660,2600,1,Y,FELONY,,,,,,,,
1661,3500,1,Y,FELONY,,,,,,,,
1662,3601,1,Y,MISDEAMEANOR,,,,,,,,
1663,3560,1,Y,FELONY,,,,,,,,
1664,3500,1,Y,MISDEAMEANOR,,,,,,,,
1665,8000,1,Y,MISDEAMEANOR,,,,,,,,
1666,2600,1,Y,MISDEAMEANOR,,,,,,,,
1667,2600,1,Y,FELONY,,,,,,,,
1668,3600,1,Y,MISDEAMEANOR,,,,,,,,
1669,3562,1,Y,MISDEAMEANOR,,,,,,,,
1670,8000,1,Y,MISDEAMEANOR,,,,,,,,
1671,8000,1,Y,MISDEAMEANOR,,,,,,,,
1672,8000,1,Y,MISDEAMEANOR,,,,,,,,
1674,0900,1,Y,FELONY,,,,,,,,
1675,2300,1,Y,FELONY,,,,,,,,
1676,3500,1,Y,MISDEAMEANOR,,,,,,,,
1677,5700,1,Y,MISDEAMEANOR,,,,,,,,
1678,3900,1,Y,MISDEAMEANOR,,,,,,,,
1679,8000,1,Y,MISDEAMEANOR,,,,,,,,
1680,2300,1,Y,FELONY,,,,,,,,
1681,0900,1,Y,FELONY,,,,,,,,
1682,3500,1,Y,MISDEAMEANOR,,,,,,,,
1683,3562,1,Y,FELONY,,,,,,,,
1684,8000,1,Y,MISDEAMEANOR,,,,,,,,
1685,1300,1,Y,MISDEAMEANOR,,,,,,,,
1686,2300,1,Y,FELONY,,,,,,,,
1687,4802,1,Y,MISDEAMEANOR,,,,,,,,
1689,2600,1,Y,MISDEAMEANOR,,,,,,,,
1690,2600,1,Y,MISDEAMEANOR,,,,,,,,
1691,2600,1,Y,MISDEAMEANOR,,,,,,,,
1692,5200,1,Y,MISDEAMEANOR,,,,,,,,
1693,1200,1,Y,FELONY,,,,,,,,
1695,2200,1,Y,FELONY,,,,,,,,
1696,2300,1,Y,FELONY,,,,,,,,
1697,8000,1,Y,MISDEAMEANOR,,,,,,,,
1698,3500,1,Y,MISDEAMEANOR,,,,,,,,
1699,3500,1,Y,MISDEAMEANOR,,,,,,,,
1700,5309,1,Y,MISDEAMEANOR,,,,,,,,
1701,1325,1,Y,MISDEAMEANOR,,,,,,,,
1703,1300,1,Y,MISDEAMEANOR,,,,,,,,
1704,2300,1,Y,FELONY,,,,,,,,
1705,5200,1,Y,MISDEAMEANOR,,,,,,,,
1706,1300,1,Y,MISDEAMEANOR,,,,,,,,
1707,2607,1,Y,EMPLOYMENT APPLICATION,,,,,,,,
1708,3600,1,Y,MISDEAMEANOR,,,,,,,,
1709,8000,1,Y,MISDEAMEANOR,,,,,,,,
1710,8000,1,Y,MISDEAMEANOR,,,,,,,,
1711,4800,1,Y,MISDEAMEANOR,,,,,,,,
1712,8000,1,Y,MISDEAMEANOR,,,,,,,,
1713,8000,1,Y,MISDEAMEANOR,,,,,,,,
1714,8000,1,Y,MISDEAMEANOR,,,,,,,,
1715,5202,1,Y,FELONY,,,,,,,,
1716,2501,1,Y,MISDEAMEANOR,,,,,,,,
1717,2600,1,Y,MISDEAMEANOR,,,,,,,,
1718,1300,1,Y,FELONY,,,,,,,,
1719,1325,1,Y,MISDEAMEANOR,,,,,,,,
1720,1311,1,Y,FELONY,,,,,,,,
1721,8000,1,Y,MISDEAMEANOR,,,,,,,,
1722,8000,1,Y,MISDEAMEANOR,,,,,,,,
1723,1313,1,Y,MISDEAMEANOR,,,,,,,,
1724,8000,1,Y,MISDEAMEANOR,,,,,,,,
1726,8000,1,Y,MISDEAMEANOR,,,,,,,,
1727,8000,1,Y,MISDEAMEANOR,,,,,,,,
1729,2300,1,Y,MISDEAMEANOR,,,,,,,,
1730,8000,1,Y,MISDEAMEANOR,,,,,,,,
1731,2300,1,Y,FELONY,,,,,,,,
1732,4100,1,Y,MISDEAMEANOR,,,,,,,,
1733,8000,1,Y,MISDEAMEANOR,,,,,,,,
1734,2607,1,Y,MISDEAMEANOR,,,,,,,,
1735,2300,1,Y,MISDEAMEANOR,,,,,,,,
1736,8000,1,Y,MISDEAMEANOR,,,,,,,,
1737,2607,1,Y,MISDEAMEANOR,,,,,,,,
1738,8000,1,Y,MISDEAMEANOR,,,,,,,,
1740,3500,1,Y,MISDEAMEANOR,,,,,,,,
1741,3564,1,Y,MISDEAMEANOR,,,,,,,,
1743,2600,1,Y,MISDEAMEANOR,,,,,,,,
1744,2606,1,Y,FELONY,,,,,,,,
1745,3562,1,Y,MISDEAMEANOR,,,,,,,,
1746,2600,1,Y,MISDEAMEANOR,,,,,,,,
1747,8000,1,Y,MISDEAMEANOR,,,,,,,,
1748,3600,1,Y,MISDEAMEANOR,,,,,,,,
1750,4803,1,Y,MISDEAMEANOR,,,,,,,,
1751,2607,1,Y,MISDEAMEANOR,,,,,,,,
1752,1100,1,Y,MISDEAMEANOR,,,,,,,,
1753,1300,1,Y,FELONY,,,,,,,,
1754,3500,1,Y,FELONY,,,,,,,,
1755,8000,1,Y,MISDEAMEANOR,,,,,,,,
1756,2800,1,Y,FELONY,,,,,,,,
1757,2200,1,Y,FELONY,,,,,,,,
1758,2300,1,Y,MISDEAMEANOR,,,,,,,,
1759,2300,1,Y,MISDEAMEANOR,,,,,,,,
1760,3562,1,Y,MISDEAMEANOR,,,,,,,,
1761,2300,1,Y,MISDEAMEANOR,,,,,,,,
1762,1300,1,Y,MISDEAMEANOR,,,,,,,,
1763,8000,1,Y,MISDEAMEANOR,,,,,,,,
1764,2300,1,Y,MISDEAMEANOR,,,,,,,,
1765,1300,1,Y,MISDEAMEANOR,,,,,,,,
1766,2600,1,Y,FELONY,,,,,,,,
1767,3500,1,Y,MISDEAMEANOR,,,,,,,,
1768,1300,1,Y,MISDEAMEANOR,,,,,,,,
1769,8000,1,Y,MISDEAMEANOR,,,,,,,,
1770,8000,1,Y,MISDEAMEANOR,,,,,,,,
1771,1325,1,Y,MISDEAMEANOR,,,,,,,,
1772,2600,1,Y,FELONY,,,,,,,,
1774,8000,1,Y,MISDEAMEANOR,,,,,,,,
1775,8000,1,Y,MISDEAMEANOR,,,,,,,,
1776,8000,1,Y,MISDEAMEANOR,,,,,,,,
1777,4803,1,Y,MISDEAMEANOR,,,,,,,,
1778,3600,1,Y,FELONY,,,,,,,,
1779,8000,1,Y,MISDEAMEANOR,,,,,,,,
1781,3500,1,Y,,,,,,,,,
1782,8000,1,Y,MISDEAMEANOR,,,,,,,,
1783,2600,1,Y,FELONY,,,,,,,,
1784,8000,1,Y,MISDEAMEANOR,,,,,,,,
1785,3500,1,Y,FELONY,,,,,,,,
1786,4903,1,Y,MISDEAMEANOR,,,,,,,,
1787,3532,1,Y,FELONY,,,,,,,,
1788,4812,1,Y,MISDEAMEANOR,,,,,,,,
1789,2600,1,Y,MISDEAMEANOR,,,,,,,,
1790,5200,1,Y,MISDEAMEANOR,,,,,,,,
1791,8000,1,Y,MISDEAMEANOR,,,,,,,,
1792,8000,1,Y,MISDEAMEANOR,,,,,,,,
1793,8000,1,Y,MISDEAMEANOR,,,,,,,,
1794,4803,1,Y,MISDEAMEANOR,,,,,,,,
1795,1200,1,Y,FELONY,,,,,,,,
1796,3600,1,Y,MISDEAMEANOR,,,,,,,,
1797,3805,1,Y,MISDEAMEANOR,,,,,,,,
1798,8000,1,Y,MISDEAMEANOR,,,,,,,,
1799,4803,1,Y,MISDEAMEANOR,,,,,,,,
1800,2300,1,Y,MISDEAMEANOR,,,,,,,,
1801,3564,1,Y,MISDEAMEANOR,,,,,,,,
1802,2300,1,Y,MISDEAMEANOR,,,,,,,,
1803,2600,1,Y,MISDEAMEANOR,,,,,,,,
1804,8000,1,Y,MISDEAMEANOR,,,,,,,,
1805,2600,1,Y,MISDEAMEANOR,,,,,,,,
1806,8000,1,Y,MISDEAMEANOR,,,,,,,,
1807,2300,1,Y,MISDEAMEANOR,,,,,,,,
1808,3532,1,Y,MISDEAMEANOR,,,,,,,,
1809,8000,1,Y,MISDEAMEANOR,,,,,,,,
1810,8000,1,Y,MISDEAMEANOR,,,,,,,,
1811,3601,1,Y,MISDEAMEANOR,,,,,,,,
1812,2100,1,Y,MISDEAMEANOR,,,,,,,,
1813,8000,1,Y,MISDEAMEANOR,,,,,,,,
1815,2606,1,Y,MISDEAMEANOR,,,,,,,,
1817,1300,1,Y,MISDEAMEANOR,,,,,,,,
1818,5003,1,Y,MISDEAMEANOR,,,,,,,,
1819,1100,1,Y,MISDEAMEANOR,,,,,,,,
1820,2300,1,Y,FELONY,,,,,,,,
1821,2607,1,Y,MISDEAMEANOR,,,,,,,,
1822,3600,1,Y,FELONY,,,,,,,,
1823,3600,1,Y,FELONY,,,,,,,,
1824,3600,1,Y,FELONY,,,,,,,,
1825,2600,1,Y,FELONY,,,,,,,,
1826,1300,1,Y,MISDEAMEANOR,,,,,,,,
1827,8000,1,Y,MISDEAMEANOR,,,,,,,,
1828,8000,1,Y,MISDEAMEANOR,,,,,,,,
1829,3600,1,Y,MISDEAMEANOR,,,,,,,,
1830,4803,1,Y,MISDEAMEANOR,,,,,,,,
1831,3600,1,Y,MISDEAMEANOR,,,,,,,,
1832,8000,1,Y,MISDEAMEANOR,,,,,,,,
1833,4800,1,Y,MISDEAMEANOR,,,,,,,,
1834,1300,1,Y,FELONY,,,,,,,,
1835,2300,1,Y,FELONY,,,,,,,,
1837,3900,1,Y,MISDEAMEANOR,,,,,,,,
1838,3500,1,Y,MISDEAMEANOR,,,,,,,,
1839,2607,1,Y,MISDEAMEANOR,,,,,,,,
1840,2300,1,Y,FELONY,,,,,,,,
1841,8000,1,Y,MISDEAMEANOR,,,,,,,,
1842,4803,1,Y,MISDEAMEANOR,,,,,,,,
1843,1300,1,Y,MISDEAMEANOR,,,,,,,,
1844,8000,1,Y,MISDEAMEANOR,,,,,,,,
1845,2600,1,Y,MISDEAMEANOR,,,,,,,,
1846,1100,1,Y,MISDEAMEANOR,,,,,,,,
1847,8000,1,Y,MISDEAMEANOR,,,,,,,,
1848,1325,1,Y,MISDEAMEANOR,,,,,,,,
1849,2300,1,Y,MISDEAMEANOR,,,,,,,,
1850,3600,1,Y,MISDEAMEANOR,,,,,,,,
1851,4803,1,Y,MISDEAMEANOR,,,,,,,,
1852,1325,1,Y,MISDEAMEANOR,,,,,,,,
1853,2600,1,Y,MISDEAMEANOR,,,,,,,,
1854,2300,1,Y,MISDEAMEANOR,,,,,,,,
1855,4803,1,Y,MISDEAMEANOR,,,,,,,,
1856,4803,1,Y,MISDEAMEANOR,,,,,,,,
1857,2300,1,Y,,,,,,,,,
1858,4803,1,Y,MISDEAMEANOR,,,,,,,,
1859,3532,1,Y,MISDEAMEANOR,,,,,,,,
1860,3500,1,Y,FELONY,,,,,,,,
1861,3500,1,Y,FELONY,,,,,,,,
1862,3500,1,Y,FELONY,,,,,,,,
1863,3600,1,Y,MISDEAMEANOR,,,,,,,,
1864,2300,1,Y,FELONY,,,,,,,,
1865,2300,1,Y,FELONY,,,,,,,,
1866,2300,1,Y,FELONY,,,,,,,,
1867,3500,1,Y,MISDEAMEANOR,,,,,,,,
1868,5404,1,Y,MISDEAMEANOR,,,,,,,,
1869,2300,1,Y,FELONY,,,,,,,,
1871,3605,1,Y,MISDEAMEANOR,,,,,,,,
1872,8000,1,Y,MISDEAMEANOR,,,,,,,,
1873,3500,1,Y,FELONY,,,,,,,,
1874,3500,1,Y,MISDEAMEANOR,,,,,,,,
1875,2300,1,Y,MISDEAMEANOR,,,,,,,,
1876,3500,1,Y,MISDEAMEANOR,,,,,,,,
1877,2600,1,Y,MISDEAMEANOR,,,,,,,,
1878,2607,1,Y,MISDEAMEANOR,,,,,,,,
1879,1100,1,Y,MISDEAMEANOR,,,,,,,,
1880,2300,1,Y,FELONY,,,,,,,,
1881,2606,1,Y,MISDEAMEANOR,,,,,,,,
1884,1300,1,Y,MISDEAMEANOR,,,,,,,,
1885,3600,1,Y,FELONY,,,,,,,,
1886,5200,1,Y,MISDEAMEANOR,,,,,,,,
1887,5100,1,Y,FELONY,,,,,,,,
1888,4803,1,Y,MISDEAMEANOR,,,,,,,,
1889,3601,1,Y,MISDEAMEANOR,,,,,,,,
1890,8000,1,Y,MISDEAMEANOR,,,,,,,,
1891,8000,1,Y,MISDEAMEANOR,,,,,,,,
1892,2300,1,Y,FELONY,,,,,,,,
1893,5404,1,Y,MISDEAMEANOR,,,,,,,,
1894,1300,1,Y,FELONY,,,,,,,,
1895,8000,1,Y,MISDEAMEANOR,,,,,,,,
1896,4803,1,Y,MISDEAMEANOR,,,,,,,,
1897,8000,1,Y,MISDEAMEANOR,,,,,,,,
1898,1315,1,Y,MISDEAMEANOR,,,,,,,,
1899,3562,1,Y,MISDEAMEANOR,,,,,,,,
1900,5404,1,Y,MISDEAMEANOR,,,,,,,,
1901,1100,1,Y,FELONY,,,,,,,,
1902,3805,1,Y,MISDEAMEANOR,,,,,,,,
1903,4803,1,Y,MISDEAMEANOR,,,,,,,,
1905,0900,1,Y,FELONY,,,,,,,,
1906,4804,1,Y,FELONY,,,,,,,,
1907,8000,1,Y,MISDEAMEANOR,,,,,,,,
1908,4803,1,Y,MISDEAMEANOR,,,,,,,,
1909,8000,1,Y,MISDEAMEANOR,,,,,,,,
1910,2200,1,Y,FELONY,,,,,,,,
1911,4803,1,Y,MISDEAMEANOR,,,,,,,,
1912,3600,1,Y,MISDEAMEANOR,,,,,,,,
1913,3533,1,Y,MISDEAMEANOR,,,,,,,,
1914,1300,1,Y,MISDEAMEANOR,,,,,,,,
1915,4803,1,Y,MISDEAMEANOR,,,,,,,,
1916,2300,1,Y,MISDEAMEANOR,,,,,,,,
1917,4805,1,Y,MISDEAMEANOR,,,,,,,,
1918,4803,1,Y,MISDEAMEANOR,,,,,,,,
1919,8000,1,Y,MISDEAMEANOR,,,,,,,,
1920,5200,1,Y,MISDEAMEANOR,,,,,,,,
1921,4803,1,Y,MISDEAMEANOR,,,,,,,,
1922,2404,1,Y,FELONY,,,,,,,,
1923,8000,1,Y,MISDEAMEANOR,,,,,,,,
1924,2404,1,Y,FELONY,,,,,,,,
1925,2600,1,Y,FELONY,,,,,,,,
1926,5401,1,Y,MISDEAMEANOR,,,,,,,,
1927,3500,1,Y,FELONY,,,,,,,,
1928,4800,1,Y,FELONY,,,,,,,,
1929,2607,1,Y,MISDEAMEANOR,,,,,,,,
1930,2600,1,Y,MISDEAMEANOR,,,,,,,,
1931,1300,1,Y,MISDEAMEANOR,,,,,,,,
1932,1300,1,Y,MISDEAMEANOR,,,,,,,,
1933,4803,1,Y,MISDEAMEANOR,,,,,,,,
1934,1000,1,Y,MISDEAMEANOR,,,,,,,,
1935,2300,1,Y,FELONY,,,,,,,,
1936,1300,1,Y,MISDEAMEANOR,,,,,,,,
1937,4803,1,Y,MISDEAMEANOR,,,,,,,,
1938,2300,1,Y,MISDEAMEANOR,,,,,,,,
1939,1300,1,Y,MISDEAMEANOR,,,,,,,,
1940,2600,1,Y,MISDEAMEANOR,,,,,,,,
1941,3500,1,Y,FELONY,,,,,,,,
1942,2600,1,Y,MISDEAMEANOR,,,,,,,,
1943,1100,1,Y,MISDEAMEANOR,,,,,,,,
1944,4801,1,Y,MISDEAMEANOR,,,,,,,,
1945,4803,1,Y,MISDEAMEANOR,,,,,,,,
1946,3532,1,Y,FELONY,,,,,,,,
1947,2700,1,Y,FELONY,,,,,,,,
1948,2300,1,Y,MISDEAMEANOR,,,,,,,,
1949,3530,1,Y,FELONY,,,,,,,,
1950,1325,1,Y,MISDEAMEANOR,,,,,,,,
1951,1200,1,Y,FELONY,,,,,,,,
1952,8000,1,Y,MISDEAMEANOR,,,,,,,,
1953,1100,1,Y,MISDEAMEANOR,,,,,,,,
1954,4803,1,Y,MISDEAMEANOR,,,,,,,,
1955,4803,1,Y,MISDEAMEANOR,,,,,,,,
1956,1300,1,Y,MISDEAMEANOR,,,,,,,,
1957,1315,1,Y,MISDEAMEANOR,,,,,,,,
1958,3532,1,Y,MISDEAMEANOR,,,,,,,,
1959,5100,1,Y,FELONY,,,,,,,,
1960,2300,1,Y,MISDEAMEANOR,,,,,,,,
1961,4803,1,Y,MISDEAMEANOR,,,,,,,,
1962,4803,1,Y,MISDEAMEANOR,,,,,,,,
1963,4803,1,Y,MISDEAMEANOR,,,,,,,,
1964,2600,1,Y,FELONY,,,,,,,,
1965,8000,1,Y,MISDEAMEANOR,,,,,,,,
1966,3532,1,Y,FELONY,,,,,,,,
1967,3500,1,Y,MISDEAMEANOR,,,,,,,,
1968,4812,1,Y,MISDEAMEANOR,,,,,,,,
1969,2501,1,Y,MISDEAMEANOR,,,,,,,,
1970,1325,1,Y,MISDEAMEANOR,,,,,,,,
1971,5401,1,Y,FELONY,,,,,,,,
1972,5801,1,Y,MISDEAMEANOR,,,,,,,,
1973,2300,1,Y,MISDEAMEANOR,,,,,,,,
1974,4803,1,Y,MISDEAMEANOR,,,,,,,,
1975,3605,1,Y,MISDEAMEANOR,,,,,,,,
1976,2607,1,Y,,,,,,,,,
1977,1325,1,Y,MISDEAMEANOR,,,,,,,,
1978,5200,1,Y,MISDEAMEANOR,,,,,,,,
1979,3611,1,Y,MISDEAMEANOR,,,,,,,,
1980,8000,1,Y,MISDEAMEANOR,,,,,,,,
1981,2300,1,Y,FELONY,,,,,,,,
1982,2300,1,Y,MISDEAMEANOR,,,,,,,,
1984,3562,1,Y,FELONY,,,,,,,,
1985,8000,1,Y,MISDEAMEANOR,,,,,,,,
1986,5202,1,Y,MISDEAMEANOR,,,,,,,,
1987,2303,1,Y,MISDEAMEANOR,,,,,,,,
1988,3530,1,Y,FELONY,,,,,,,,
1989,8000,1,Y,MISDEAMEANOR,,,,,,,,
1990,2300,1,Y,FELONY,,,,,,,,
1991,1300,1,Y,MISDEAMEANOR,,,,,,,,
1992,8000,1,Y,MISDEAMEANOR,,,,,,,,
1994,1315,1,Y,MISDEAMEANOR,,,,,,,,
1995,1300,1,Y,MISDEAMEANOR,,,,,,,,
1996,1300,1,Y,MISDEAMEANOR,,,,,,,,
1997,1200,1,Y,FELONY,,,,,,,,
1998,3530,1,Y,FELONY,,,,,,,,
1999,4804,1,Y,MISDEAMEANOR,,,,,,,,
2000,8000,1,Y,MISDEAMEANOR,,,,,,,,
2001,3533,1,Y,MISDEAMEANOR,,,,,,,,
2002,2300,1,Y,FELONY,,,,,,,,
2003,3532,1,Y,MISDEAMEANOR,,,,,,,,
2004,3610,1,Y,MISDEAMEANOR,,,,,,,,
2005,1100,1,Y,MISDEAMEANOR,,,,,,,,
2006,3533,1,Y,MISDEAMEANOR,,,,,,,,
2007,2300,1,Y,MISDEAMEANOR,,,,,,,,
2008,8000,1,Y,MISDEAMEANOR,,,,,,,,
2009,2600,1,Y,FELONY,,,,,,,,
2010,8000,1,Y,MISDEAMEANOR,,,,,,,,
2011,8000,1,Y,MISDEAMEANOR,,,,,,,,
2012,4803,1,Y,MISDEAMEANOR,,,,,,,,
2013,3531,1,Y,FELONY,,,,,,,,
2014,1100,1,Y,FELONY,,,,,,,,
2015,4808,1,Y,MISDEAMEANOR,,,,,,,,
2016,2300,1,Y,FELONY,,,,,,,,
2017,5103,1,Y,MISDEAMEANOR,,,,,,,,
2018,8000,1,Y,MISDEAMEANOR,,,,,,,,
2019,4803,1,Y,MISDEAMEANOR,,,,,,,,
2020,3500,1,Y,MISDEAMEANOR,,,,,,,,
2021,2300,1,Y,MISDEAMEANOR,,,,,,,,
2022,2501,1,Y,MISDEAMEANOR,,,,,,,,
2023,2400,1,Y,FELONY,,,,,,,,
2024,2600,1,Y,MISDEAMEANOR,,,,,,,,
2025,1100,1,Y,MISDEAMEANOR,,,,,,,,
2026,3533,1,Y,MISDEAMEANOR,,,,,,,,
2027,3500,1,Y,MISDEAMEANOR,,,,,,,,
2028,5103,1,Y,FELONY,,,,,,,,
2029,3561,1,Y,FELONY,,,,,,,,
2030,3600,1,Y,MISDEAMEANOR,,,,,,,,
2032,4803,1,Y,MISDEAMEANOR,,,,,,,,
2033,1300,1,Y,MISDEAMEANOR,,,,,,,,
2034,4803,1,Y,MISDEAMEANOR,,,,,,,,
2035,4803,1,Y,MISDEAMEANOR,,,,,,,,
2036,4000,1,Y,MISDEAMEANOR,,,,,,,,
2037,4803,1,Y,MISDEAMEANOR,,,,,,,,
2038,2606,1,Y,FELONY,,,,,,,,
2039,2300,1,Y,MISDEAMEANOR,,,,,,,,
2040,8000,1,Y,MISDEAMEANOR,,,,,,,,
2041,3533,1,Y,MISDEAMEANOR,,,,,,,,
2042,5100,1,Y,FELONY,,,,,,,,
2043,8000,1,Y,MISDEAMEANOR,,,,,,,,
2044,8000,1,Y,MISDEAMEANOR,,,,,,,,
2045,1300,1,Y,MISDEAMEANOR,,,,,,,,
2046,3532,1,Y,MISDEAMEANOR,,,,,,,,
2047,8000,1,Y,MISDEAMEANOR,,,,,,,,
2048,4803,1,Y,MISDEAMEANOR,,,,,,,,
2049,4803,1,Y,MISDEAMEANOR,,,,,,,,
2050,3532,1,Y,FELONY,,,,,,,,
2051,3532,1,Y,MISDEAMEANOR,,,,,,,,
2052,8000,1,Y,MISDEAMEANOR,,,,,,,,
2053,3600,1,Y,MISDEAMEANOR,,,,,,,,
2054,0900,1,Y,FELONY,,,,,,,,
2055,2500,1,Y,MISDEAMEANOR,,,,,,,,
2056,3500,1,Y,FELONY,,,,,,,,
2057,8000,1,Y,MISDEAMEANOR,,,,,,,,
2058,8000,1,Y,MISDEAMEANOR,,,,,,,,
2059,1100,1,Y,MISDEAMEANOR,,,,,,,,
2060,3600,1,Y,FELONY,,,,,,,,
2061,3531,1,Y,FELONY,,,,,,,,
2062,3530,1,Y,FELONY,,,,,,,,
2063,3802,1,Y,MISDEAMEANOR,,,,,,,,
2064,3532,1,Y,MISDEAMEANOR,,,,,,,,
2065,8000,1,Y,MISDEAMEANOR,,,,,,,,
2066,1100,1,Y,MISDEAMEANOR,,,,,,,,
2068,4803,1,Y,FELONY,,,,,,,,
2069,4803,1,Y,MISDEAMEANOR,,,,,,,,
2070,3500,1,Y,FELONY,,,,,,,,
2071,4903,1,Y,MISDEAMEANOR,,,,,,,,
2072,4803,1,Y,FELONY,,,,,,,,
2073,3600,1,Y,FELONY,,,,,,,,
2074,2600,1,Y,MISDEAMEANOR,,,,,,,,
2075,1325,1,Y,MISDEAMEANOR,,,,,,,,
2076,2607,1,Y,MISDEAMEANOR,,,,,,,,
2077,3600,1,Y,FELONY,,,,,,,,
2078,2300,1,Y,MISDEAMEANOR,,,,,,,,
2079,1315,1,Y,FELONY,,,,,,,,
2080,1313,1,Y,MISDEAMEANOR,,,,,,,,
2081,1100,1,Y,FELONY,,,,,,,,
2082,1116,1,Y,MISDEAMEANOR,,,,,,,,
2083,4803,1,Y,MISDEAMEANOR,,,,,,,,
2084,8000,1,Y,MISDEAMEANOR,,,,,,,,
2085,4803,1,Y,MISDEAMEANOR,,,,,,,,
2086,3533,1,Y,MISDEAMEANOR,,,,,,,,
2087,3533,1,Y,MISDEAMEANOR,,,,,,,,
2088,3533,1,Y,MISDEAMEANOR,,,,,,,,
2089,8000,1,Y,MISDEAMEANOR,,,,,,,,
2090,3530,1,Y,FELONY,,,,,,,,
2091,4800,1,Y,FELONY,,,,,,,,
2092,1325,1,Y,MISDEAMEANOR,,,,,,,,
2093,3564,1,Y,MISDEAMEANOR,,,,,,,,
2094,4803,1,Y,MISDEAMEANOR,,,,,,,,
2095,4803,1,Y,MISDEAMEANOR,,,,,,,,
2096,4800,1,Y,FELONY,,,,,,,,
2097,3611,1,Y,MISDEAMEANOR,,,,,,,,
2098,0900,1,Y,FELONY,,,,,,,,
2099,3600,1,Y,MISDEAMEANOR,,,,,,,,
2100,4803,1,Y,MISDEAMEANOR,,,,,,,,
2101,4803,1,Y,MISDEAMEANOR,,,,,,,,
2102,4803,1,Y,MISDEAMEANOR,,,,,,,,
2103,3533,1,Y,MISDEAMEANOR,,,,,,,,
2104,3562,1,Y,MISDEAMEANOR,,,,,,,,
2105,1315,1,Y,MISDEAMEANOR,,,,,,,,
2106,5404,1,Y,FELONY,,,,,,,,
2107,3532,1,Y,MISDEAMEANOR,,,,,,,,
2108,5200,1,Y,MISDEAMEANOR,,,,,,,,
2109,1315,1,Y,MISDEAMEANOR,,,,,,,,
2110,1300,1,Y,MISDEAMEANOR,,,,,,,,
2111,3600,1,Y,MISDEAMEANOR,,,,,,,,
2112,4803,1,Y,MISDEAMEANOR,,,,,,,,
2113,2300,1,Y,FELONY,,,,,,,,
2114,4803,1,Y,MISDEAMEANOR,,,,,,,,
2115,0909,1,Y,FELONY,,,,,,,,
2116,2600,1,Y,MISDEAMEANOR,,,,,,,,
2117,3500,1,Y,FELONY,,,,,,,,
2118,3600,1,Y,FELONY,,,,,,,,
2119,2300,1,Y,MISDEAMEANOR,,,,,,,,
2120,8000,1,Y,MISDEAMEANOR,,,,,,,,
2121,3500,1,Y,MISDEAMEANOR,,,,,,,,
2122,4803,1,Y,MISDEAMEANOR,,,,,,,,
2123,3533,1,Y,MISDEAMEANOR,,,,,,,,
2124,3602,1,Y,FELONY,,,,,,,,
2125,3601,1,Y,MISDEAMEANOR,,,,,,,,
2126,4803,1,Y,MISDEAMEANOR,,,,,,,,
2127,3532,1,Y,MISDEAMEANOR,,,,,,,,
2128,2606,1,Y,MISDEAMEANOR,,,,,,,,
2129,3532,1,Y,FELONY,,,,,,,,
2130,3601,1,Y,MISDEAMEANOR,,,,,,,,
